userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	582	CTCF	0.138677187841691	0.894293785046686	48	2166	2112	317	2166	1530	53	156	154	CTCF lymphoblastoid cells CTCF	lymphoblastoid cells	NULL	CTCF	NULL	GTRD	EXP000781_lymphoblastoid-cells_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	57927
1	1043	E2F6	0.138239016897711	0.90232501345012	72	2167	2074	36	2167	1430	78	132	129	E2F6 K562 (myelogenous leukemia) E2F6	K562 (myelogenous leukemia)	NULL	E2F6		ENCODE	ENCSR000BLI_K562_E2F6_MACS_E2F6_MA0471.2.damo.pwm.bed	36905
1	2963	NEUROD1	0.137914345772713	0.880867737316947	31	2168	2182	881	2182	1740	35	173	172	NEUROD1 D341 Med (medulloblastoma) NEUROD1	D341 Med (medulloblastoma)	NULL	NEUROD1	shGFP	GTRD	EXP038206_D341-Med--medulloblastoma-_NEUROD1_MACS_NEUROD1_MA1109.1.damo.pwm.bed	37855
1	3887	TFAP2C	0.137914345772713	0.880867737316947	31	2168	2182	881	2182	1740	35	173	172	TFAP2C UCLA1 hESCs TFAP2C	UCLA1 hESCs	NULL	TFAP2C	PasNumber:p16+ p37; Treatment: Naive(5iLAF) conditions;	GTRD	EXP047536_UCLA1-hESCs_TFAP2C_MACS_TFAP2C_MA0815.1.damo.pwm.bed	23753
1	4126	YY1	0.137914345772713	0.880867737316947	31	2168	2182	881	2182	1740	35	173	172	YY1 SK-N-SH (neuroblastoma) YY1	SK-N-SH (neuroblastoma)	BTO:0001620	YY1		ENCODE	ENCSR000BSM_SK-N-SH_YY1_MACS_YY1_MA0095.2.damo.pwm.bed	16678
1	1073	EHF	0.137571963259255	0.863945067955421	19	2171	2256	1697	2256	2040	22	185	185	EHF bronchial epithelial cells EHF	bronchial epithelial cells	BTO:0002922	EHF		GTRD	EXP037682_bronchial-epithelial-cells_EHF_MACS_EHF_MA0598.3.damo.pwm.bed	12160
1	1642	FOXA1	0.137571963259255	0.863945067955421	19	2171	2256	1697	2256	2040	22	185	185	FOXA1 MCF7 (Invasive ductal breast carcinoma) FOXA1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	FOXA1		Array Express	ERP001226_foxa1_mcf7_MACS_FOXA1_MA0148.4.damo.pwm.bed	62934
1	2230	JUN	0.137571963259255	0.863945067955421	19	2171	2256	1697	2256	2040	22	185	185	JUN K562 (myelogenous leukemia) JUN	K562 (myelogenous leukemia)	NULL	JUN		ENCODE	ENCSR000FAH_K562_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	18577
1	2980	NEUROG2	0.137571963259255	0.863945067955421	19	2171	2256	1697	2256	2040	22	185	185	NEUROG2 MRC-5 (fetal lung fibroblasts) NEUROG2	MRC-5 (fetal lung fibroblasts)	BTO:0001590	NEUROG2	0.5 DPT	GTRD	EXP037153_MRC-5--fetal-lung-fibroblasts-_NEUROG2_MACS_NEUROG2_MA0669.1.damo.pwm.bed	22655
1	3531	RXRA	0.137571963259255	0.863945067955421	19	2171	2256	1697	2256	2040	22	185	185	RXRA JMSU-1 (Bladder carcinoma) RXRA	JMSU-1 (Bladder carcinoma)	NULL	RXRA	genotype: RXRA WT	GTRD	EXP040815_JMSU-1--Bladder-carcinoma-_RXRA_MACS_RXRA_MA0512.2.damo.pwm.bed	10380
1	2854	MYC	0.137531048738595	0.89258035429505	47	2176	2122	333	2176	1540	52	157	155	MYC LNCaP (prostate carcinoma) MYC	LNCaP (prostate carcinoma)	BTO:0001321	MYC	R1881	GTRD	EXP037068_LNCaP--prostate-carcinoma-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	18287
1	3912	TFAP2C	0.136354856708883	0.89079559606142	46	2177	2126	349	2177	1550	51	158	156	TFAP2C MCF7 (Invasive ductal breast carcinoma) TFAP2C	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TFAP2C		GEO	GSE21234_tfap2c_mcf7_MACS_TFAP2C_MA0524.2.damo.pwm.bed	75207
1	40	AR	0.136022375526358	0.877562185164018	30	2178	2196	937	2196	1770	34	174	173	AR CWR22 (prostate carcinoma) AR	CWR22 (prostate carcinoma)	BTO:0004594	AR	DHT	GTRD	EXP034147_CWR22--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	55856
1	797	CTCF	0.136022375526358	0.877562185164018	30	2178	2196	937	2196	1770	34	174	173	CTCF GM23338 CTCF	GM23338	NULL	CTCF		GTRD	EXP040259_GM23338_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	66821
1	836	CTCF	0.136022375526358	0.877562185164018	30	2178	2196	937	2196	1770	34	174	173	CTCF THP-1 (acute monocytic leukemia) CTCF	THP-1 (acute monocytic leukemia)	BTO:0001370	CTCF	Treatment: Pam3csk4 treated 150min + Flavopiridol 30min	GTRD	EXP047803_THP-1--acute-monocytic-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	49692
1	1081	ELF1	0.136022375526358	0.877562185164018	30	2178	2196	937	2196	1770	34	174	173	ELF1 SK-N-SH (neuroblastoma) ELF1	SK-N-SH (neuroblastoma)	BTO:0001620	ELF1		ENCODE	ENCSR000BTA_SK-N-SH_ELF1_MACS_ELF1_MA0473.3.damo.pwm.bed	8683
1	1797	FOXA1	0.136022375526358	0.877562185164018	30	2178	2196	937	2196	1770	34	174	173	FOXA1 LNCaP (prostate carcinoma) FOXA1	LNCaP (prostate carcinoma)	BTO:0001321	FOXA1	PHFRPMIFCS	GEO	GSE69043_foxa1_lncap-phfrpmifcs_MACS_FOXA1_MA0148.4.damo.pwm.bed	76958
1	2237	JUN	0.136022375526358	0.877562185164018	30	2178	2196	937	2196	1770	34	174	173	JUN K562 (myelogenous leukemia) JUN	K562 (myelogenous leukemia)	NULL	JUN	NULL	GTRD	EXP000309_K562--myelogenous-leukemia-_JUN_MACS_JUN_MA1127.1.damo.pwm.bed	32543
1	117	AR	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	Treatment:  2 mM DSG for 25 mins	GTRD	EXP053225_LNCaP--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	37153
1	1551	FOS	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	FOS THP-1 (acute monocytic leukemia) FOS	THP-1 (acute monocytic leukemia)	BTO:0001370	FOS	Treatment: Pam3csk4 treated 4hr, eGFP(EP mRNA)	GTRD	EXP047824_THP-1--acute-monocytic-leukemia-_FOS_MACS_FOS_MA0476.1.damo.pwm.bed	7757
1	1553	FOS	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	FOS THP-1 (acute monocytic leukemia) FOS	THP-1 (acute monocytic leukemia)	BTO:0001370	FOS	Treatment: Pam3csk4 treated 4hr, eGFP(EP mRNA)	GTRD	EXP047824_THP-1--acute-monocytic-leukemia-_FOS_MACS_FOS_MA1141.1.damo.pwm.bed	7802
1	1770	FOXA1	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	FOXA1 DU145 (prostate carcinoma) FOXA1	DU145 (prostate carcinoma)	BTO:0001332	FOXA1	FOXA1_ARC562S	GEO	GSE47987_foxa1_du145-foxa1-arc562s_MACS_FOXA1_MA0148.4.damo.pwm.bed	62786
1	2102	HIF1A	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	HIF1A PC3(bone mets prostate adenocarcinoma) HIF1A	PC3(bone mets prostate adenocarcinoma)	NULL	HIF1A	Treatment: hypoxia(0.2% O2), siSMAD3; Genotype: SMAD3 knockout;	GTRD	EXP057827_PC3-bone-mets-prostate-adenocarcinoma-_HIF1A_MACS_HIF1A_MA0259.1.damo.pwm.bed	5321
1	2167	HOXB13	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	HOXB13 LNCaP (prostate carcinoma) HOXB13	LNCaP (prostate carcinoma)	BTO:0001321	HOXB13	Treatment: treated with 10nM  vehicle for 4 hours	GTRD	EXP049580_LNCaP--prostate-carcinoma-_HOXB13_MACS_HOXB13_MA0901.2.damo.pwm.bed	38217
1	2404	JUN	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 012Passage: P3-6	GTRD	EXP048212_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA0099.3.damo.pwm.bed	11840
1	2405	JUN	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 012Passage: P3-6	GTRD	EXP048212_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA0462.2.damo.pwm.bed	11285
1	2407	JUN	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 012Passage: P3-6	GTRD	EXP048212_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	11204
1	2409	JUN	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 012Passage: P3-6	GTRD	EXP048212_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA1128.1.damo.pwm.bed	11437
1	2410	JUN	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 012Passage: P3-6	GTRD	EXP048212_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA1130.1.damo.pwm.bed	11008
1	2411	JUN	0.135167789153022	0.837990419703962	10	2184	2380	2442	2442	2340	12	194	195	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 012Passage: P3-6	GTRD	EXP048212_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA1132.1.damo.pwm.bed	12135
1	1012	E2F1	0.134145380734261	0.896977962830562	66	2196	2106	78	2196	1460	72	138	135	E2F1 LNCaP (prostate carcinoma) E2F1	LNCaP (prostate carcinoma)	BTO:0001321	E2F1	BICALUTAMIDE	GTRD	EXP032857_LNCaP--prostate-carcinoma-_E2F1_MACS_E2F1_MA0024.3.damo.pwm.bed	18949
1	1046	E2F6	0.134145380734261	0.896977962830562	66	2196	2106	78	2196	1460	72	138	135	E2F6 K562 (myelogenous leukemia) E2F6	K562 (myelogenous leukemia)	NULL	E2F6		ENCODE	ENCSR000EWJ_K562_E2F6_MACS_E2F6_MA0471.2.damo.pwm.bed	30229
1	444	CTCF	0.134060095892207	0.874053920910127	29	2198	2211	1013	2211	1810	33	175	174	CTCF HeLa S3 (cervical adenocarcinoma) CTCF	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	CTCF		ENCODE	ENCSR000AOA_HeLa-S3_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	55060
1	2235	JUN	0.134060095892207	0.874053920910127	29	2198	2211	1013	2211	1810	33	175	174	JUN K562 (myelogenous leukemia) JUN	K562 (myelogenous leukemia)	NULL	JUN	NULL	GTRD	EXP000309_K562--myelogenous-leukemia-_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	32648
1	885	CTCF	0.133907475922437	0.886994948691343	44	2200	2143	408	2200	1580	49	160	158	CTCF T47D (invasive ductal carcinoma) CTCF	T47D (invasive ductal carcinoma)	BTO:0001248	CTCF	Treatment: pre treatment with 500 nM triptolide for 2 hrs, 110 mM NaCl for 60 min  + triptolide Source: T47D whole cell	GTRD	EXP053052_T47D--invasive-ductal-carcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	37158
1	165	AR	0.132633680797475	0.884969586930648	43	2201	2147	429	2201	1590	48	161	159	AR prostate AR	prostate	NULL	AR	cancer	GEO	GSE56288_AR_prostate-cancer_MACS_AR_MA0007.3.damo.pwm.bed	77818
1	294	BHLHE40	0.132633680797475	0.884969586930648	43	2201	2147	429	2201	1590	48	161	159	BHLHE40 K562 (myelogenous leukemia) BHLHE40	K562 (myelogenous leukemia)	NULL	BHLHE40	NA	ENCODE	ENCSR000EGV_K562_BHLHE40_MACS_BHLHE40_MA0464.2.damo.pwm.bed	24254
1	518	CTCF	0.132633680797475	0.884969586930648	43	2201	2147	429	2201	1590	48	161	159	CTCF CTCF	NA	NA	CTCF	NA	NA	ENCSR000DTI_cardiac_muscle_cell_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	47405
1	1495	FLI1	0.132633680797475	0.884969586930648	43	2201	2147	429	2201	1590	48	161	159	FLI1 A-673 clone Asp114 (Ewing sarcoma) FLI1	A-673 clone Asp114 (Ewing sarcoma)	NULL	FLI1		GTRD	EXP047963_A-673-clone-Asp114--Ewing-sarcoma-_FLI1_MACS_FLI1_MA0475.2.damo.pwm.bed	59048
1	647	CTCF	0.132023005978694	0.870323977865685	28	2205	2227	1068	2227	1830	32	176	175	CTCF neutrophils CTCF	neutrophils	NULL	CTCF		GTRD	EXP036863_neutrophils_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	16626
1	737	CTCF	0.132023005978694	0.870323977865685	28	2205	2227	1068	2227	1830	32	176	175	CTCF transverse colon CTCF	transverse colon	NULL	CTCF		GTRD	EXP039772_transverse-colon_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	27869
1	2703	MAX	0.132023005978694	0.870323977865685	28	2205	2227	1068	2227	1830	32	176	175	MAX GM12878 (female B-cells lymphoblastoid cell line) MAX	GM12878 (female B-cells lymphoblastoid cell line)	NULL	MAX	NULL	GTRD	EXP000438_GM12878--female-B-cells-_MAX_MACS_MAX_MA0059.1.damo.pwm.bed	19681
1	712	CTCF	0.131324608202261	0.882853876095581	42	2208	2177	454	2208	1610	47	162	160	CTCF bipolar neuron CTCF	bipolar neuron	NULL	CTCF	0.5 μg/mL doxycycline hyclate (CHEBI:34730) for 4 day	GTRD	EXP039610_bipolar-neuron_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	62864
1	1063	EGR1	0.131324608202261	0.882853876095581	42	2208	2177	454	2208	1610	47	162	160	EGR1 K562 (myelogenous leukemia) EGR1	K562 (myelogenous leukemia)	NULL	EGR1		GTRD	EXP039443_K562--myelogenous-leukemia-_EGR1_MACS_EGR1_MA0162.4.damo.pwm.bed	18376
1	1647	FOXA1	0.131324608202261	0.882853876095581	42	2208	2177	454	2208	1610	47	162	160	FOXA1 FOXA1	NA	NA	FOXA1	NA	Array Express	ERP003828_foxa1_zr751_MACS_FOXA1_MA0148.4.damo.pwm.bed	148244
1	438	CTCF	0.13105023057849	0.850336826310838	17	2211	2316	1846	2316	2120	20	187	187	CTCF CTCF	NA	NA	CTCF	NA	NA	ENCSR000ALV_mammary_epithelial_cell_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	35153
1	609	CTCF	0.13105023057849	0.850336826310838	17	2211	2316	1846	2316	2120	20	187	187	CTCF PrEC (prostate cells) CTCF	PrEC (prostate cells)	BTO:0003160	CTCF		GTRD	EXP031555_PrEC--prostate-cells-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	37891
1	2860	MYC	0.13105023057849	0.850336826310838	17	2211	2316	1846	2316	2120	20	187	187	MYC BT168 (glioblastoma stem cells) MYC	BT168 (glioblastoma stem cells)	NULL	MYC	Untreated with Dox	GTRD	EXP037765_BT168--glioblastoma-stem-cells-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	4974
1	2970	NEUROG2	0.13105023057849	0.850336826310838	17	2211	2316	1846	2316	2120	20	187	187	NEUROG2 MRC-5 (fetal lung fibroblasts) NEUROG2	MRC-5 (fetal lung fibroblasts)	BTO:0001590	NEUROG2	1 DPT	GTRD	EXP037148_MRC-5--fetal-lung-fibroblasts-_NEUROG2_MACS_NEUROG2_MA0669.1.damo.pwm.bed	26086
1	2971	NEUROG2	0.13105023057849	0.850336826310838	17	2211	2316	1846	2316	2120	20	187	187	NEUROG2 MRC-5 (fetal lung fibroblasts) NEUROG2	MRC-5 (fetal lung fibroblasts)	BTO:0001590	NEUROG2	1 DPT	GTRD	EXP037148_MRC-5--fetal-lung-fibroblasts-_NEUROG2_MACS_NEUROG2_MA1642.1.damo.pwm.bed	25678
1	3006	NFE2L2	0.13105023057849	0.850336826310838	17	2211	2316	1846	2316	2120	20	187	187	NFE2L2 A375 (malignant melanoma) NFE2L2	A375 (malignant melanoma)	BTO:0002806	NFE2L2	DMSO	GEO	GSE57431_NFE2L2_a375-dmso_MACS_NFE2L2_MA0150.2.damo.pwm.bed	6056
1	3572	SMAD3	0.13105023057849	0.850336826310838	17	2211	2316	1846	2316	2120	20	187	187	SMAD3 HCC1954 (ductal breast carcinoma) SMAD3	HCC1954 (ductal breast carcinoma)	BTO:0005368	SMAD3	Treatment: no CellType: Immortalized human mammary epithelial cells	GTRD	EXP047902_HCC1954--ductal-breast-carcinoma-_SMAD3_MACS_SMAD3_MA0513.1.damo.pwm.bed	25358
1	1050	EBF1	0.130276252181261	0.891598009752593	61	2218	2125	127	2218	1490	67	143	140	EBF1 GM12878 (female B-cells lymphoblastoid cell line) EBF1	GM12878 (female B-cells lymphoblastoid cell line)	NULL	EBF1	NA	ENCODE	ENCSR000BGU_GM12878_EBF1_MACS_EBF1_MA0154.4.damo.pwm.bed	63565
1	135	AR	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	AR VCaP (prostate carcinoma) AR	VCaP (prostate carcinoma)	BTO:0003215	AR		GEO	GSE32892_AR_vcap_MACS_AR_MA0007.3.damo.pwm.bed	11909
1	349	CEBPA	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	CEBPA Kasumi-1 (acute myeloblastic leukemia) CEBPA	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	CEBPA	SIRUNX1ETO	GEO	GSE60130_cebpa_kasumi1-sirunx1eto_MACS_CEBPA_MA0102.4.damo.pwm.bed	8240
1	1199	ESR1	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	1hr with 100nM E2, crosslinked with 1% formaldehyde	GTRD	EXP034119_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	6035
1	1445	ESRRA	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	ESRRA A549 (lung carcinoma) ESRRA	A549 (lung carcinoma)	BTO:0000018	ESRRA		ENCODE	ENCSR473SUA_A549_ESRRA_MACS_ESRRA_MA0592.3.damo.pwm.bed	2584
1	1503	FLI1	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	FLI1 A-673 clone Asp114 (Ewing sarcoma) FLI1	A-673 clone Asp114 (Ewing sarcoma)	NULL	FLI1	Passage: 15-19	GTRD	EXP049962_A-673-clone-Asp114--Ewing-sarcoma-_FLI1_MACS_FLI1_MA0475.2.damo.pwm.bed	6792
1	2155	HOXA9	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	HOXA9 HEK293-FT (human embryonic kidney, female transformed) HOXA9	HEK293-FT (human embryonic kidney, female transformed)	NULL	HOXA9	NUP98-HOXA9-FLAG expression	GTRD	EXP036954_HEK293-FT--human-embryonic-kidney--female-transformed-_HOXA9_MACS_HOXA9_MA0594.2.damo.pwm.bed	29639
1	2179	HSF1	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	HSF1 BPE (mammary epithelial cells) HSF1	BPE (mammary epithelial cells)	NULL	HSF1	HEAT	GEO	GSE38901_hsf1_bpe-heat_MACS_HSF1_MA0486.2.damo.pwm.bed	2886
1	2227	JUN	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	JUN K562 (myelogenous leukemia) JUN	K562 (myelogenous leukemia)	NULL	JUN	30 m of Interferon alpha (Snyder)	ENCODE	ENCSR000EGH_K562_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	4471
1	2356	JUN	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	JUN MCF7 (Invasive ductal breast carcinoma) JUN	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	JUN	Source: cJun - Tet cells; CellType: ERalpha-positive breast cancer cells; Treatment: ethanol 1hr;	GTRD	EXP047659_MCF7--Invasive-ductal-breast-carcinoma-_JUN_MACS_JUN_MA0099.3.damo.pwm.bed	6390
1	2357	JUN	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	JUN MCF7 (Invasive ductal breast carcinoma) JUN	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	JUN	Source: cJun - Tet cells; CellType: ERalpha-positive breast cancer cells; Treatment: ethanol 1hr;	GTRD	EXP047659_MCF7--Invasive-ductal-breast-carcinoma-_JUN_MACS_JUN_MA0462.2.damo.pwm.bed	5792
1	2359	JUN	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	JUN MCF7 (Invasive ductal breast carcinoma) JUN	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	JUN	Source: cJun - Tet cells; CellType: ERalpha-positive breast cancer cells; Treatment: ethanol 1hr;	GTRD	EXP047659_MCF7--Invasive-ductal-breast-carcinoma-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	5839
1	2361	JUN	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	JUN MCF7 (Invasive ductal breast carcinoma) JUN	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	JUN	Source: cJun - Tet cells; CellType: ERalpha-positive breast cancer cells; Treatment: ethanol 1hr;	GTRD	EXP047659_MCF7--Invasive-ductal-breast-carcinoma-_JUN_MACS_JUN_MA1128.1.damo.pwm.bed	5627
1	2362	JUN	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	JUN MCF7 (Invasive ductal breast carcinoma) JUN	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	JUN	Source: cJun - Tet cells; CellType: ERalpha-positive breast cancer cells; Treatment: ethanol 1hr;	GTRD	EXP047659_MCF7--Invasive-ductal-breast-carcinoma-_JUN_MACS_JUN_MA1130.1.damo.pwm.bed	5750
1	2621	JUND	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	JUND JUND	NA	NA	JUND	NA	GEO	GSE59021_jund_du145_MACS_JUND_MA0491.2.damo.pwm.bed	1848
1	3220	PAX5	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	PAX5 OCI-LY7 (diffuse large B-cell lymphoma) PAX5	OCI-LY7 (diffuse large B-cell lymphoma)	NULL	PAX5		GEO	GSE69558_pax5_ocily7_MACS_PAX5_MA0014.3.damo.pwm.bed	3918
1	3403	REST	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	REST MCF7 (Invasive ductal breast carcinoma) REST	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	REST		ENCODE	ENCSR000BSP_MCF-7_REST_MACS_REST_MA0138.2.damo.pwm.bed	8608
1	3673	SPI1	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	SPI1 OCI-LY10 (diffuse large B-cell lymphoma) SPI1	OCI-LY10 (diffuse large B-cell lymphoma)	NULL	SPI1		GEO	GSE56857_spi1_ocily10_MACS_SPI1_MA0080.5.damo.pwm.bed	6570
1	3974	TP53	0.130036761664511	0.808419107310708	4	2219	2515	3182	3182	2640	5	200	202	TP53 SJSA-1(osteosarcoma) TP53	SJSA-1(osteosarcoma)	BTO:0004216	TP53	Nutlin	GTRD	EXP037751_SJSA-1-osteosarcoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	10647
1	296	BHLHE40	0.129978739980973	0.880642000985384	41	2237	2185	476	2237	1630	46	163	161	BHLHE40 GM12878 (female B-cells lymphoblastoid cell line) BHLHE40	GM12878 (female B-cells lymphoblastoid cell line)	NULL	BHLHE40	NA	GTRD	EXP039562_GM12878--female-B-cells-_BHLHE40_MACS_BHLHE40_MA0464.2.damo.pwm.bed	28305
1	969	CTCF	0.129978739980973	0.880642000985384	41	2237	2185	476	2237	1630	46	163	161	CTCF WA01 (H1, human embryonic stem cells) CTCF	WA01 (H1, human embryonic stem cells)	NULL	CTCF	NEUR	GEO	GSE52457_ctcf_h1-neur_MACS_CTCF_MA0139.1.damo.pwm.bed	51425
1	1215	ESR1	0.129978739980973	0.880642000985384	41	2237	2185	476	2237	1630	46	163	161	ESR1 T47D (invasive ductal carcinoma) ESR1	T47D (invasive ductal carcinoma)	BTO:0001248	ESR1	10nM Estradiol + 10 nM R5020	GTRD	EXP036364_T47D--invasive-ductal-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	14985
1	4118	YY1	0.129978739980973	0.880642000985384	41	2237	2185	476	2237	1630	46	163	161	YY1 GM12891 (male B- cells lymphoblastoid cell line) YY1	GM12891 (male B- cells lymphoblastoid cell line)	NULL	YY1		ENCODE	ENCSR000BKJ_GM12891_YY1_MACS_YY1_MA0095.2.damo.pwm.bed	21680
1	2672	MAFB	0.129906183116103	0.866350940543936	27	2241	2242	1135	2242	1870	31	177	176	MAFB pancreatic islets MAFB	pancreatic islets	NULL	MAFB	NA	Array Express	ERP004003_mafb_islet_MACS_MAFB_MA0117.2.damo.pwm.bed	48470
1	3470	RUNX1	0.129906183116103	0.866350940543936	27	2241	2242	1135	2242	1870	31	177	176	RUNX1 SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive) RUNX1	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	NULL	RUNX1		GTRD	EXP037833_SKH1--chronic-myelogenous-leukemia--BCR-ABL1-positive-_RUNX1_MACS_RUNX1_MA0002.2.damo.pwm.bed	23207
1	2773	MXI1	0.129447416100702	0.890404655492018	60	2243	2127	137	2243	1500	66	144	141	MXI1 SK-N-SH (neuroblastoma) MXI1	SK-N-SH (neuroblastoma)	BTO:0001620	MXI1	NA	ENCODE	ENCSR000EIA_SK-N-SH_MXI1_MACS_MXI1_MA1108.2.damo.pwm.bed	23453
1	128	AR	0.129051412578636	0.822769345537451	9	2244	2440	2564	2564	2420	11	195	196	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	1F5	GEO	GSE30623_ar_lncap1f5_MACS_AR_MA0007.3.damo.pwm.bed	13151
